user_id,risk_score,risk_level,ml_prediction,ml_suspicious_probability,ml_risk_level,final_risk_score,final_risk_level,connected_devices,connected_merchants,shared_device_users,risk_reasons
U0159,21.01,LOW,0,0.0,LOW,10.5,LOW,"D0081, D0139, D0152, D0155, D0191, D0224, D0226, D0341, D0389, D0406, D0472, D0490","M026, M027, M032, M037, M039, M044, M049, M053, M067, M085, M095, M099","U0152, U0156, U0163, U0165, U0167, U0168, U0172, U0180, U0181, U0184, U0189, U0195, U0198, U0202, U0203, U0206, U0210, U0214, U0219, U0223, U0227, U0231, U0233, U0236, U0237, U0241, U0242, U0243, U0254, U0268, U0269, U0278, U0283, U0285, U0295, U0297, U0298, U0302, U0303, U0309, U0311, U0314, U0320, U0326, U0327, U0335, U0338, U0339, U0342, U0346, U0351, U0353, U0356, U0357, U0358, U0382, U0384, U0390, U0393, U0395, U0396, U0402, U0410, U0412, U0413, U0417, U0418, U0420, U0421, U0422, U0425, U0430, U0433, U0444, U0445, U0447, U0452, U0454, U0458, U0460, U0461, U0464, U0467, U0469, U0470, U0474, U0476, U0479, U0482, U0484, U0485, U0487, U0496, U0498, U0501, U0502, U0503, U0504, U0513, U0527, U0548, U0551, U0554, U0557, U0563, U0567, U0569, U0574, U0577, U0578, U0590, U0591, U0595, U0600, U0601, U0604, U0607, U0608, U0609, U0610, U0615, U0623, U0627, U0631, U0634, U0645, U0648, U0650, U0652, U0656, U0658, U0663, U0666, U0667, U0668, U0677, U0690, U0692, U0697, U0700, U0706, U0707, U0709, U0710, U0712, U0715, U0717, U0719, U0721, U0726, U0727, U0731, U0736, U0738, U0739, U0743, U0750, U0755, U0756, U0768, U0774, U0775, U0784, U0788, U0795, U0800, U0802, U0806, U0812, U0813, U0823, U0834, U0838, U0845, U0856, U0864, U0870, U0871, U0874, U0877, U0881, U0882, U0886, U0893, U0897, U0899, U0901, U0904, U0906, U0913, U0921, U0923, U0931, U0932, U0939, U0941, U0951, U0952, U0953, U0955, U0961, U0962, U0969, U0979, U0981, U0986, U0987, U0989, U0993, U0995, U0996, U1000",Device connected to many users
U0160,21.01,LOW,0,0.0,LOW,10.5,LOW,"D0097, D0101, D0107, D0128, D0162, D0189, D0203, D0222, D0229, D0251, D0324, D0332, D0338, D0364, D0381, D0387, D0397","M028, M029, M034, M036, M039, M041, M042, M043, M048, M052, M060, M074, M082, M093, M095, M097, M100","U0151, U0152, U0153, U0155, U0157, U0161, U0163, U0165, U0172, U0174, U0176, U0182, U0183, U0184, U0187, U0189, U0193, U0194, U0196, U0197, U0203, U0210, U0211, U0213, U0221, U0225, U0227, U0230, U0234, U0235, U0242, U0246, U0251, U0252, U0253, U0258, U0272, U0276, U0280, U0285, U0292, U0295, U0296, U0297, U0298, U0306, U0308, U0309, U0311, U0314, U0317, U0320, U0327, U0330, U0331, U0332, U0334, U0335, U0336, U0338, U0339, U0340, U0341, U0342, U0346, U0347, U0350, U0352, U0365, U0366, U0367, U0368, U0373, U0374, U0375, U0378, U0379, U0380, U0384, U0386, U0388, U0390, U0396, U0404, U0408, U0415, U0417, U0418, U0420, U0425, U0427, U0428, U0432, U0433, U0436, U0439, U0440, U0442, U0443, U0448, U0449, U0457, U0458, U0463, U0465, U0466, U0467, U0470, U0478, U0479, U0482, U0488, U0490, U0491, U0495, U0496, U0500, U0501, U0502, U0503, U0506, U0507, U0510, U0511, U0518, U0519, U0521, U0522, U0527, U0531, U0532, U0533, U0534, U0537, U0542, U0544, U0548, U0550, U0553, U0563, U0565, U0566, U0567, U0571, U0572, U0576, U0577, U0579, U0585, U0587, U0589, U0590, U0598, U0608, U0609, U0613, U0615, U0617, U0618, U0623, U0625, U0627, U0629, U0631, U0633, U0634, U0637, U0638, U0640, U0641, U0643, U0644, U0645, U0651, U0655, U0659, U0661, U0663, U0664, U0665, U0668, U0671, U0672, U0677, U0678, U0681, U0682, U0688, U0691, U0697, U0698, U0699, U0701, U0703, U0705, U0709, U0715, U0719, U0720, U0726, U0728, U0736, U0737, U0738, U0740, U0741, U0743, U0744, U0748, U0754, U0755, U0756, U0757, U0758, U0761, U0764, U0766, U0769, U0771, U0772, U0776, U0779, U0780, U0783, U0785, U0786, U0787, U0798, U0799, U0800, U0803, U0805, U0808, U0822, U0823, U0828, U0829, U0833, U0835, U0844, U0846, U0849, U0850, U0853, U0856, U0861, U0863, U0868, U0869, U0870, U0873, U0874, U0875, U0877, U0881, U0882, U0891, U0894, U0895, U0902, U0905, U0907, U0909, U0912, U0915, U0916, U0917, U0919, U0922, U0923, U0926, U0928, U0929, U0931, U0941, U0951, U0955, U0958, U0959, U0963, U0968, U0974, U0976, U0977, U0979, U0981, U0982, U0984, U0989, U0990, U0991, U0995, U1000",Device connected to many users
U0161,21.0,LOW,0,0.0,LOW,10.5,LOW,"D0156, D0174, D0176, D0179, D0203, D0243, D0267, D0308, D0384, D0426","M042, M045, M047, M051, M074, M075, M079, M082, M092, M094","U0151, U0160, U0165, U0167, U0171, U0179, U0181, U0182, U0184, U0185, U0194, U0201, U0203, U0204, U0208, U0210, U0211, U0213, U0214, U0218, U0219, U0222, U0223, U0225, U0227, U0229, U0253, U0257, U0262, U0265, U0277, U0278, U0280, U0284, U0285, U0290, U0291, U0292, U0295, U0297, U0298, U0301, U0303, U0304, U0307, U0308, U0311, U0315, U0320, U0325, U0327, U0328, U0330, U0331, U0334, U0335, U0337, U0339, U0342, U0348, U0350, U0351, U0352, U0354, U0358, U0363, U0367, U0372, U0375, U0385, U0392, U0407, U0412, U0413, U0414, U0415, U0419, U0425, U0430, U0436, U0441, U0442, U0449, U0451, U0453, U0456, U0469, U0472, U0477, U0481, U0482, U0491, U0495, U0498, U0500, U0502, U0507, U0508, U0509, U0510, U0516, U0517, U0521, U0523, U0543, U0550, U0565, U0569, U0576, U0580, U0584, U0585, U0594, U0598, U0605, U0608, U0611, U0615, U0619, U0621, U0625, U0630, U0631, U0635, U0638, U0647, U0648, U0651, U0657, U0660, U0661, U0673, U0677, U0679, U0685, U0686, U0689, U0693, U0695, U0698, U0700, U0703, U0718, U0734, U0736, U0742, U0752, U0770, U0776, U0786, U0791, U0794, U0803, U0804, U0805, U0815, U0819, U0822, U0823, U0824, U0825, U0829, U0830, U0835, U0849, U0861, U0863, U0873, U0891, U0896, U0913, U0915, U0921, U0926, U0928, U0930, U0931, U0936, U0953, U0954, U0960, U0968, U0971, U0972, U0973, U0977, U0980, U0984, U0994, U0997, U0998",Device connected to many users
U0815,21.0,LOW,0,0.0,LOW,10.5,LOW,"D0095, D0160, D0175, D0238, D0308, D0497, D0498, D0499","M032, M048, M055, M056, M063, M074, M086, M088","U0153, U0161, U0173, U0185, U0195, U0197, U0206, U0208, U0210, U0213, U0215, U0222, U0225, U0226, U0227, U0229, U0231, U0249, U0254, U0258, U0262, U0277, U0280, U0282, U0287, U0295, U0304, U0307, U0316, U0317, U0320, U0327, U0328, U0335, U0339, U0340, U0347, U0349, U0358, U0373, U0379, U0384, U0385, U0407, U0413, U0435, U0437, U0438, U0439, U0442, U0451, U0453, U0474, U0477, U0484, U0498, U0511, U0520, U0537, U0543, U0550, U0559, U0560, U0566, U0569, U0574, U0578, U0584, U0588, U0598, U0606, U0607, U0609, U0612, U0613, U0629, U0631, U0641, U0643, U0651, U0653, U0657, U0660, U0663, U0666, U0689, U0694, U0702, U0716, U0718, U0733, U0734, U0735, U0736, U0739, U0765, U0769, U0772, U0774, U0776, U0803, U0805, U0806, U0811, U0820, U0823, U0827, U0836, U0851, U0862, U0864, U0866, U0879, U0886, U0888, U0894, U0896, U0902, U0910, U0922, U0924, U0930, U0941, U0946, U0961, U0963, U0971, U0992, U0994, U0999, U1000",Device connected to many users
U0162,21.01,LOW,0,0.0,LOW,10.5,LOW,"D0092, D0110, D0130, D0159, D0163, D0183, D0206, D0209, D0312, D0356, D0409, D0416, D0452","M026, M029, M032, M036, M061, M063, M067, M070, M071, M072, M087, M089, M097","U0155, U0164, U0165, U0171, U0174, U0175, U0178, U0182, U0186, U0189, U0193, U0194, U0198, U0199, U0200, U0201, U0203, U0204, U0206, U0216, U0218, U0223, U0224, U0228, U0229, U0233, U0234, U0235, U0241, U0244, U0246, U0252, U0256, U0262, U0268, U0271, U0272, U0285, U0290, U0298, U0302, U0306, U0308, U0316, U0317, U0319, U0323, U0325, U0328, U0333, U0334, U0335, U0337, U0339, U0342, U0347, U0348, U0349, U0350, U0351, U0354, U0363, U0365, U0368, U0370, U0371, U0380, U0387, U0389, U0391, U0397, U0399, U0402, U0403, U0412, U0422, U0426, U0429, U0433, U0435, U0439, U0442, U0443, U0444, U0447, U0448, U0449, U0450, U0451, U0455, U0456, U0460, U0461, U0462, U0468, U0469, U0478, U0479, U0484, U0485, U0489, U0494, U0496, U0498, U0500, U0501, U0503, U0505, U0507, U0510, U0514, U0515, U0516, U0518, U0519, U0520, U0524, U0525, U0526, U0530, U0541, U0545, U0546, U0548, U0550, U0551, U0552, U0562, U0563, U0567, U0568, U0570, U0575, U0578, U0583, U0584, U0585, U0586, U0587, U0588, U0595, U0599, U0602, U0604, U0606, U0609, U0611, U0612, U0613, U0620, U0622, U0623, U0624, U0627, U0632, U0633, U0639, U0643, U0650, U0651, U0653, U0657, U0658, U0659, U0662, U0665, U0666, U0667, U0670, U0673, U0678, U0682, U0683, U0684, U0685, U0686, U0693, U0694, U0696, U0697, U0701, U0702, U0706, U0717, U0721, U0722, U0727, U0729, U0731, U0732, U0733, U0734, U0735, U0737, U0738, U0741, U0751, U0754, U0759, U0760, U0765, U0769, U0772, U0774, U0775, U0776, U0777, U0778, U0790, U0793, U0794, U0796, U0800, U0802, U0804, U0806, U0808, U0813, U0821, U0825, U0827, U0832, U0834, U0836, U0840, U0846, U0848, U0851, U0853, U0854, U0855, U0858, U0874, U0877, U0884, U0885, U0887, U0890, U0894, U0906, U0911, U0915, U0920, U0921, U0928, U0930, U0931, U0936, U0937, U0945, U0953, U0954, U0955, U0956, U0961, U0962, U0964, U0965, U0966, U0967, U0970, U0972, U0975, U0977, U0985, U0990, U0995, U0996, U0999",Device connected to many users
U0813,21.0,LOW,0,0.0,LOW,10.5,LOW,"D0110, D0177, D0194, D0264, D0280, D0345, D0382, D0389, D0480","M031, M035, M048, M062, M068, M087, M089, M092, M095","U0159, U0162, U0171, U0178, U0185, U0189, U0191, U0192, U0193, U0195, U0198, U0203, U0205, U0210, U0212, U0219, U0222, U0228, U0232, U0233, U0238, U0246, U0268, U0271, U0272, U0274, U0277, U0284, U0285, U0303, U0309, U0318, U0319, U0321, U0322, U0330, U0331, U0334, U0336, U0349, U0350, U0362, U0372, U0373, U0375, U0381, U0382, U0387, U0402, U0403, U0405, U0414, U0418, U0425, U0429, U0430, U0438, U0448, U0456, U0457, U0464, U0465, U0467, U0469, U0470, U0474, U0476, U0477, U0479, U0481, U0485, U0488, U0495, U0503, U0511, U0514, U0520, U0530, U0537, U0539, U0557, U0559, U0567, U0569, U0579, U0583, U0590, U0595, U0602, U0604, U0610, U0613, U0615, U0616, U0620, U0628, U0632, U0639, U0641, U0643, U0651, U0658, U0666, U0670, U0677, U0684, U0689, U0692, U0699, U0704, U0709, U0713, U0714, U0717, U0718, U0719, U0729, U0731, U0735, U0737, U0742, U0755, U0759, U0762, U0763, U0770, U0771, U0775, U0776, U0777, U0778, U0779, U0786, U0790, U0800, U0811, U0812, U0819, U0833, U0845, U0846, U0847, U0850, U0856, U0862, U0864, U0866, U0872, U0880, U0887, U0888, U0890, U0893, U0897, U0903, U0907, U0908, U0909, U0915, U0918, U0923, U0924, U0928, U0949, U0953, U0962, U0963, U0970, U0972, U0985, U0988, U0997",Device connected to many users
U0812,21.0,LOW,0,0.0,LOW,10.5,LOW,"D0121, D0145, D0275, D0331, D0389, D0417, D0496","M029, M050, M062, M066, M068, M074, M087","U0159, U0188, U0196, U0197, U0205, U0210, U0220, U0225, U0233, U0235, U0254, U0255, U0256, U0258, U0259, U0260, U0270, U0297, U0300, U0302, U0304, U0309, U0310, U0316, U0322, U0325, U0328, U0337, U0343, U0356, U0359, U0375, U0397, U0405, U0407, U0410, U0417, U0425, U0438, U0449, U0454, U0456, U0467, U0469, U0470, U0480, U0481, U0485, U0496, U0499, U0500, U0503, U0512, U0516, U0522, U0525, U0530, U0543, U0548, U0549, U0555, U0557, U0569, U0580, U0582, U0587, U0588, U0590, U0594, U0596, U0597, U0609, U0615, U0618, U0635, U0637, U0653, U0658, U0662, U0711, U0713, U0718, U0719, U0730, U0731, U0735, U0742, U0749, U0755, U0758, U0759, U0771, U0772, U0775, U0777, U0793, U0809, U0813, U0821, U0840, U0843, U0845, U0846, U0847, U0868, U0876, U0880, U0883, U0889, U0893, U0905, U0909, U0910, U0914, U0926, U0931, U0936, U0941, U0950, U0953, U0955, U0960, U0962, U0965, U0974, U0976",Device connected to many users
U0169,21.0,LOW,0,0.0,LOW,10.5,LOW,"D0091, D0135, D0205, D0241, D0421, D0432, D0465, D0475","M032, M036, M038, M047, M057, M081, M091, M094","U0153, U0156, U0157, U0163, U0171, U0177, U0188, U0189, U0196, U0201, U0202, U0204, U0211, U0217, U0228, U0232, U0240, U0241, U0242, U0244, U0249, U0260, U0275, U0279, U0282, U0289, U0291, U0292, U0295, U0296, U0299, U0300, U0304, U0307, U0309, U0321, U0323, U0324, U0333, U0335, U0336, U0339, U0340, U0342, U0343, U0350, U0355, U0357, U0359, U0371, U0373, U0375, U0376, U0389, U0390, U0392, U0396, U0398, U0400, U0402, U0404, U0408, U0414, U0415, U0416, U0417, U0418, U0422, U0427, U0433, U0435, U0436, U0438, U0439, U0448, U0450, U0452, U0456, U0460, U0461, U0485, U0494, U0496, U0499, U0503, U0504, U0510, U0513, U0521, U0528, U0529, U0531, U0533, U0537, U0538, U0546, U0547, U0566, U0571, U0575, U0577, U0589, U0601, U0603, U0604, U0606, U0608, U0609, U0611, U0612, U0613, U0615, U0616, U0618, U0621, U0623, U0628, U0631, U0643, U0648, U0649, U0651, U0663, U0664, U0674, U0698, U0705, U0710, U0714, U0716, U0720, U0721, U0723, U0734, U0745, U0746, U0749, U0755, U0761, U0764, U0767, U0769, U0773, U0779, U0787, U0794, U0797, U0799, U0800, U0809, U0811, U0816, U0819, U0832, U0841, U0849, U0856, U0862, U0868, U0870, U0872, U0877, U0879, U0880, U0883, U0894, U0895, U0902, U0905, U0907, U0913, U0915, U0920, U0924, U0930, U0931, U0942, U0956, U0957, U0958, U0959, U0963, U0965, U0970, U0976, U0980, U0981, U0985",Device connected to many users
U0810,21.0,LOW,0,0.0,LOW,10.5,LOW,"D0254, D0335, D0445, D0477","M028, M030, M076, M099","U0175, U0188, U0189, U0194, U0199, U0202, U0204, U0212, U0226, U0243, U0246, U0259, U0275, U0281, U0311, U0319, U0320, U0330, U0331, U0346, U0361, U0363, U0379, U0386, U0392, U0398, U0407, U0422, U0425, U0430, U0436, U0457, U0476, U0494, U0509, U0515, U0532, U0549, U0553, U0564, U0571, U0573, U0580, U0583, U0584, U0587, U0592, U0599, U0605, U0606, U0612, U0617, U0620, U0635, U0636, U0654, U0658, U0666, U0681, U0685, U0697, U0708, U0709, U0720, U0744, U0772, U0800, U0803, U0816, U0853, U0856, U0876, U0887, U0894, U0901, U0923, U0935, U0948, U0951, U0952, U0979, U0983, U0996",Device connected to many users
U0171,21.01,LOW,0,0.0,LOW,10.5,LOW,"D0108, D0112, D0120, D0174, D0199, D0206, D0248, D0277, D0322, D0345, D0454, D0466, D0475, D0480","M027, M036, M041, M047, M053, M055, M064, M071, M074, M079, M087, M088, M089, M097","U0157, U0158, U0161, U0162, U0166, U0167, U0169, U0178, U0179, U0181, U0184, U0189, U0192, U0194, U0197, U0200, U0207, U0208, U0212, U0213, U0216, U0219, U0222, U0224, U0227, U0228, U0231, U0236, U0242, U0246, U0248, U0251, U0252, U0257, U0263, U0269, U0270, U0271, U0272, U0273, U0274, U0275, U0283, U0284, U0289, U0291, U0292, U0293, U0294, U0299, U0303, U0305, U0308, U0310, U0317, U0319, U0321, U0328, U0330, U0334, U0335, U0337, U0347, U0350, U0351, U0355, U0357, U0363, U0364, U0367, U0368, U0369, U0371, U0375, U0376, U0377, U0379, U0381, U0385, U0387, U0388, U0392, U0398, U0402, U0405, U0406, U0407, U0409, U0414, U0415, U0420, U0422, U0428, U0430, U0433, U0437, U0439, U0451, U0452, U0453, U0457, U0461, U0464, U0466, U0471, U0474, U0475, U0479, U0480, U0486, U0488, U0489, U0491, U0492, U0499, U0500, U0501, U0507, U0508, U0510, U0514, U0516, U0517, U0521, U0522, U0530, U0537, U0539, U0541, U0545, U0547, U0553, U0558, U0560, U0562, U0567, U0571, U0577, U0578, U0586, U0587, U0588, U0589, U0590, U0591, U0592, U0595, U0599, U0605, U0606, U0609, U0612, U0615, U0616, U0624, U0633, U0635, U0639, U0641, U0642, U0645, U0649, U0651, U0653, U0656, U0662, U0663, U0665, U0670, U0677, U0685, U0686, U0687, U0688, U0689, U0692, U0695, U0696, U0698, U0700, U0705, U0706, U0707, U0710, U0714, U0721, U0722, U0725, U0729, U0735, U0736, U0737, U0746, U0747, U0753, U0754, U0756, U0763, U0769, U0770, U0771, U0772, U0776, U0779, U0780, U0785, U0789, U0790, U0795, U0798, U0803, U0807, U0811, U0813, U0816, U0820, U0821, U0823, U0824, U0830, U0831, U0835, U0838, U0842, U0850, U0851, U0852, U0853, U0854, U0863, U0866, U0877, U0879, U0880, U0884, U0887, U0889, U0894, U0896, U0900, U0903, U0906, U0907, U0909, U0911, U0912, U0918, U0924, U0926, U0942, U0947, U0948, U0953, U0954, U0957, U0958, U0960, U0961, U0964, U0971, U0977, U0979, U0980, U0981, U0983, U0987, U0995",Device connected to many users
U0172,21.01,LOW,0,0.0,LOW,10.5,LOW,"D0080, D0101, D0104, D0107, D0142, D0230, D0320, D0406, D0413, D0472, D0494","M029, M030, M031, M032, M061, M064, M068, M082, M083, M093, M100","U0153, U0156, U0157, U0159, U0160, U0163, U0168, U0170, U0180, U0181, U0189, U0190, U0193, U0194, U0195, U0200, U0203, U0205, U0206, U0207, U0214, U0219, U0225, U0227, U0228, U0233, U0234, U0236, U0241, U0251, U0254, U0255, U0258, U0259, U0263, U0283, U0285, U0291, U0297, U0307, U0314, U0324, U0326, U0328, U0335, U0339, U0352, U0353, U0362, U0370, U0381, U0384, U0390, U0393, U0394, U0398, U0401, U0403, U0417, U0418, U0421, U0422, U0427, U0429, U0430, U0432, U0433, U0439, U0441, U0443, U0445, U0447, U0448, U0452, U0456, U0457, U0458, U0459, U0468, U0487, U0489, U0490, U0496, U0497, U0500, U0509, U0513, U0518, U0519, U0527, U0529, U0534, U0539, U0541, U0544, U0545, U0548, U0555, U0560, U0562, U0563, U0567, U0575, U0576, U0579, U0587, U0589, U0593, U0596, U0598, U0600, U0604, U0607, U0608, U0610, U0613, U0615, U0618, U0623, U0625, U0626, U0630, U0631, U0632, U0634, U0636, U0641, U0648, U0650, U0657, U0667, U0677, U0680, U0682, U0683, U0691, U0715, U0718, U0719, U0726, U0736, U0738, U0745, U0755, U0756, U0757, U0764, U0766, U0767, U0768, U0769, U0771, U0773, U0777, U0778, U0779, U0785, U0798, U0808, U0809, U0814, U0826, U0828, U0838, U0841, U0842, U0847, U0856, U0859, U0868, U0870, U0878, U0882, U0886, U0891, U0892, U0895, U0897, U0902, U0903, U0904, U0906, U0910, U0921, U0922, U0924, U0931, U0950, U0957, U0962, U0973, U0978, U0981, U0982, U0989, U1000",Device connected to many users
U0807,21.01,LOW,0,0.0,LOW,10.5,LOW,"D0120, D0126, D0146, D0240, D0273, D0293, D0317, D0337, D0359, D0376, D0470","M040, M043, M045, M050, M056, M057, M062, M080, M088, M093, M097","U0158, U0164, U0165, U0166, U0167, U0168, U0171, U0174, U0175, U0180, U0182, U0184, U0189, U0190, U0195, U0197, U0200, U0202, U0205, U0212, U0213, U0215, U0217, U0219, U0224, U0225, U0228, U0229, U0230, U0231, U0241, U0242, U0244, U0248, U0252, U0256, U0257, U0259, U0260, U0268, U0269, U0272, U0273, U0277, U0280, U0285, U0291, U0293, U0294, U0299, U0305, U0309, U0311, U0313, U0314, U0320, U0322, U0336, U0337, U0339, U0347, U0350, U0356, U0361, U0365, U0367, U0369, U0371, U0379, U0380, U0381, U0382, U0384, U0388, U0396, U0398, U0399, U0405, U0406, U0407, U0410, U0414, U0417, U0420, U0426, U0427, U0428, U0433, U0437, U0440, U0442, U0446, U0447, U0450, U0452, U0455, U0457, U0460, U0461, U0473, U0474, U0486, U0493, U0496, U0501, U0508, U0510, U0516, U0517, U0522, U0528, U0531, U0543, U0545, U0547, U0549, U0552, U0553, U0562, U0563, U0567, U0569, U0571, U0573, U0574, U0575, U0576, U0578, U0583, U0588, U0598, U0601, U0606, U0609, U0614, U0617, U0622, U0627, U0635, U0636, U0639, U0647, U0652, U0658, U0683, U0685, U0688, U0692, U0709, U0713, U0716, U0723, U0724, U0732, U0737, U0738, U0741, U0742, U0746, U0748, U0754, U0763, U0765, U0767, U0770, U0771, U0772, U0777, U0784, U0785, U0789, U0791, U0796, U0797, U0805, U0806, U0808, U0814, U0819, U0824, U0825, U0826, U0834, U0838, U0841, U0845, U0861, U0863, U0868, U0875, U0877, U0885, U0892, U0895, U0905, U0906, U0907, U0913, U0914, U0915, U0916, U0918, U0921, U0924, U0931, U0933, U0934, U0936, U0939, U0940, U0953, U0956, U0957, U0961, U0974, U0976, U0981, U0983, U0987, U0991, U0992, U1000",Device connected to many users
U0174,21.01,LOW,0,0.0,LOW,10.5,LOW,"D0082, D0122, D0147, D0258, D0284, D0317, D0321, D0372, D0381, D0409, D0430, D0491","M031, M037, M041, M042, M046, M047, M057, M070, M076, M079, M084, M091","U0156, U0158, U0160, U0162, U0163, U0165, U0170, U0173, U0176, U0180, U0182, U0183, U0185, U0187, U0188, U0191, U0196, U0198, U0199, U0203, U0205, U0207, U0213, U0216, U0218, U0220, U0221, U0224, U0226, U0228, U0229, U0244, U0246, U0248, U0250, U0252, U0260, U0261, U0263, U0265, U0267, U0269, U0272, U0273, U0274, U0276, U0279, U0280, U0282, U0283, U0285, U0287, U0299, U0303, U0305, U0306, U0308, U0309, U0312, U0315, U0319, U0324, U0325, U0335, U0348, U0350, U0352, U0354, U0355, U0356, U0365, U0367, U0368, U0370, U0373, U0374, U0382, U0384, U0386, U0390, U0394, U0401, U0404, U0405, U0410, U0412, U0414, U0416, U0417, U0419, U0420, U0422, U0424, U0426, U0429, U0432, U0433, U0437, U0442, U0462, U0468, U0473, U0476, U0477, U0481, U0482, U0487, U0489, U0509, U0512, U0513, U0515, U0516, U0520, U0522, U0523, U0525, U0527, U0532, U0543, U0545, U0548, U0550, U0554, U0560, U0564, U0568, U0569, U0573, U0577, U0578, U0584, U0585, U0586, U0587, U0590, U0595, U0596, U0605, U0606, U0610, U0613, U0616, U0618, U0620, U0625, U0631, U0635, U0638, U0643, U0664, U0665, U0677, U0683, U0686, U0694, U0695, U0696, U0703, U0705, U0706, U0725, U0728, U0729, U0734, U0741, U0742, U0745, U0748, U0749, U0751, U0754, U0761, U0763, U0765, U0766, U0770, U0774, U0776, U0781, U0783, U0784, U0785, U0791, U0796, U0797, U0799, U0800, U0801, U0804, U0806, U0807, U0811, U0819, U0821, U0825, U0826, U0827, U0833, U0834, U0838, U0844, U0852, U0856, U0859, U0862, U0865, U0868, U0869, U0876, U0883, U0884, U0885, U0896, U0907, U0912, U0918, U0920, U0922, U0926, U0931, U0932, U0940, U0949, U0950, U0956, U0962, U0965, U0970, U0978, U0982, U0989, U0990, U0994, U0995, U1000",Device connected to many users
U0805,21.01,LOW,0,0.0,LOW,10.5,LOW,"D0105, D0115, D0118, D0176, D0190, D0221, D0253, D0308, D0309, D0323, D0337, D0343, D0375, D0387","M026, M028, M033, M053, M054, M055, M061, M063, M065, M078, M083, M088, M091, M094","U0151, U0153, U0155, U0160, U0161, U0175, U0179, U0183, U0184, U0185, U0189, U0197, U0201, U0205, U0206, U0210, U0212, U0213, U0214, U0215, U0219, U0221, U0224, U0225, U0233, U0236, U0244, U0248, U0249, U0253, U0256, U0258, U0260, U0265, U0269, U0272, U0277, U0280, U0288, U0290, U0295, U0298, U0302, U0306, U0307, U0309, U0315, U0320, U0332, U0334, U0335, U0337, U0339, U0346, U0348, U0350, U0353, U0354, U0356, U0358, U0361, U0363, U0366, U0368, U0369, U0370, U0371, U0377, U0384, U0385, U0387, U0392, U0395, U0399, U0400, U0407, U0410, U0413, U0414, U0419, U0428, U0429, U0432, U0433, U0436, U0439, U0442, U0448, U0450, U0451, U0452, U0456, U0462, U0463, U0466, U0469, U0478, U0482, U0489, U0492, U0498, U0499, U0504, U0507, U0508, U0511, U0513, U0516, U0518, U0519, U0522, U0526, U0537, U0543, U0545, U0553, U0558, U0559, U0560, U0565, U0569, U0571, U0572, U0573, U0574, U0577, U0583, U0584, U0589, U0592, U0594, U0598, U0602, U0604, U0614, U0617, U0622, U0624, U0625, U0627, U0629, U0631, U0635, U0639, U0648, U0650, U0655, U0657, U0660, U0666, U0667, U0668, U0671, U0674, U0683, U0685, U0686, U0698, U0701, U0709, U0712, U0713, U0719, U0722, U0727, U0734, U0740, U0741, U0742, U0744, U0754, U0756, U0762, U0764, U0770, U0772, U0773, U0774, U0777, U0778, U0780, U0787, U0791, U0793, U0796, U0801, U0804, U0807, U0814, U0815, U0817, U0819, U0822, U0823, U0826, U0831, U0838, U0841, U0846, U0850, U0851, U0853, U0856, U0859, U0866, U0871, U0878, U0882, U0884, U0888, U0889, U0890, U0891, U0895, U0896, U0899, U0901, U0902, U0911, U0914, U0915, U0916, U0919, U0920, U0922, U0924, U0926, U0930, U0932, U0937, U0938, U0940, U0947, U0950, U0953, U0955, U0958, U0959, U0961, U0965, U0966, U0968, U0976, U0989, U0991, U0994, U0995",Device connected to many users
